id,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Downtown,PerCapitaIncome,most_freq_aspect
338849,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,2940.5706631440803,78028,bldg
342420,Entire home/apt,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.34,4508.65633309824,112158,bldg
344621,Private room,33.0,97.0,9.0,9.0,10.0,10.0,9.0,9.0,0.37,8386.94959224759,67198,attr_trans
345760,Private room,14.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.19,4550.40916014255,121311,bldg
348580,Entire home/apt,33.0,94.0,9.0,8.0,10.0,10.0,10.0,9.0,0.36,5874.44408841704,69778,attr_trans
348714,Entire home/apt,359.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.9,4487.78056639416,103632,bldg
350391,Private room,151.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62,6218.83004803345,96275,int_style
350479,Private room,40.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.46,4095.3197879155896,52902,comm
351881,Private room,377.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.05,5252.7216001078,103534,nbhd
351950,Private room,20.0,69.0,7.0,7.0,8.0,8.0,7.0,7.0,0.22,7412.410545402509,35650,comm
351978,Private room,26.0,83.0,8.0,8.0,9.0,9.0,8.0,8.0,0.28,7295.11945822244,35650,comm
352165,Entire home/apt,213.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,3.12,5051.8673764204705,106653,int_style
353292,Private room,14.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.15,3577.7585678037,83480,bedroom
361230,Entire home/apt,175.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.91,4769.06997257305,112158,visitor
364397,Private room,108.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.2,4889.567765857721,112158,bedroom
374997,Entire home/apt,38.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0.46,5264.3657400061,103534,bedroom
377569,Private room,107.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.18,4694.752376177929,50836,comm
379255,Entire home/apt,13.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,4921.10012126074,98656,nbhd
379349,Entire home/apt,273.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3.04,5066.2234869364,98656,nbhd
379418,Entire home/apt,13.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.15,5452.78122682033,72179,int_style
381217,Private room,182.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.99,5627.80087268979,69778,nbhd
392543,Entire home/apt,122.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.45,3461.64829081373,118479,bldg
394575,Entire home/apt,384.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.2,5702.38722382135,72179,comm
400433,Entire home/apt,28.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36,4212.47346202216,108968,facil
408471,Entire home/apt,34.0,96.0,9.0,9.0,10.0,10.0,10.0,9.0,0.38,5209.46646820526,106653,bldg
409549,Entire home/apt,71.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.79,6122.166760275811,69778,comm
413663,Entire home/apt,127.0,100.0,,,,,,,1.46,6029.9653040721105,122019,comm
415498,Entire home/apt,20.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.22,2323.33682045048,123115,attr_trans
420160,Private room,147.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62,3387.9762958793103,45200,nature
423063,Entire home/apt,101.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.11,4136.323052039779,110777,nbhd
423300,Entire home/apt,21.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,4184.17840184996,52902,kitchen
424846,Private room,217.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.46,6828.409199956689,80256,nbhd
430692,Private room,13.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.29,3844.6610427774,45200,bldg
431632,Entire home/apt,217.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,2.38,7518.483430674591,60590,bldg
431862,Entire home/apt,8.0,95.0,9.0,10.0,10.0,9.0,9.0,8.0,0.12,2151.78705398854,64305,attr_trans
437385,Private room,274.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.02,9535.73221939418,54722,bldg
438940,Private room,57.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0.63,4904.14582552106,106653,int_style
438967,Private room,28.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0.31,4837.1860155384,112158,nature
439703,Entire home/apt,28.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0.31,4889.9029390421,106653,int_style
442349,Entire home/apt,19.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22,3221.6879553193103,88425,nbhd
442397,Entire home/apt,124.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.37,10417.481769219301,41304,bldg
444675,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,6489.03578422042,75581,int_style
450992,Entire home/apt,21.0,87.0,9.0,8.0,9.0,10.0,10.0,8.0,0.24,3693.8133731210996,82570,bedroom
455783,Private room,97.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,1.81,10577.7434587052,40734,nbhd
457862,Entire home/apt,42.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.48,3951.59661583402,55997,visitor
457986,Entire home/apt,12.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,0.16,8041.408917348191,27446,facil
465723,Entire home/apt,431.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.76,8829.411750098441,71145,comm
467507,Entire home/apt,200.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.21,5206.42363093329,84845,visitor
468490,Entire home/apt,29.0,92.0,8.0,10.0,10.0,9.0,10.0,8.0,0.4,1749.49728561095,81461,int_style
468751,Entire home/apt,26.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.29,3644.32615473849,68731,visitor
470686,Private room,261.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.91,3700.45377757419,68731,comm
472901,Entire home/apt,218.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4,2251.58793917751,78479,int_style
474001,Shared room,1.0,100.0,8.0,6.0,8.0,8.0,10.0,10.0,0.01,615.722000319455,19552,visitor
474107,Private room,76.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.75,8141.60607071385,27446,attr_trans
479072,Entire home/apt,272.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,5151.378590976021,106653,nbhd
479415,Entire home/apt,22.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.27,6090.08710478693,72179,nbhd
482592,Entire home/apt,107.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.22,7255.442326537192,91168,int_style
485286,Entire home/apt,52.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.58,6121.97760225741,60417,nature
487019,Entire home/apt,23.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0.26,4103.41746832177,70132,nbhd
487499,Entire home/apt,182.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,2.04,4096.528327256021,108968,int_style
488297,Private room,244.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.71,5518.30719515375,88675,facil
491867,Entire home/apt,35.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.4,3899.38834531415,110777,attr_trans
491874,Private room,98.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.09,3978.74904084049,110777,attr_trans
493889,Entire home/apt,60.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.67,8033.49307798562,45038,nature
494111,Entire home/apt,153.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.74,7732.174442015859,47528,kitchen
496226,Entire home/apt,127.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.42,3467.25729731974,125379,bldg
499096,Entire home/apt,207.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.36,4422.913926780399,108968,comm
501057,Entire home/apt,66.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.74,4916.30237675169,53640,nbhd
501770,Entire home/apt,103.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.15,4220.10124951713,110777,comm
503362,Entire home/apt,115.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1.29,4144.95459920985,110777,comm
504146,Entire home/apt,78.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9,3746.68742214971,115985,nature
505763,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,6227.60172105193,88675,int_style
515260,Entire home/apt,18.0,91.0,10.0,8.0,10.0,10.0,10.0,9.0,0.25,6207.24780886823,96275,nbhd
515524,Entire home/apt,68.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.76,4685.15584471889,75446,nature
516836,Private room,310.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.47,3758.2230278540796,125379,nature
517803,Entire home/apt,8.0,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0.09,4519.87321955177,121311,nbhd
519796,Entire home/apt,79.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88,2539.19703958626,115293,attr_trans
522089,Entire home/apt,46.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.52,4328.43085406836,108968,nbhd
522273,Private room,11.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.36,6107.54982372109,27978,nbhd
527226,Private room,32.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.36,8122.795180010071,27446,comm
530857,Private room,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.96,9013.97939091374,36347,nbhd
531151,Entire home/apt,18.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,0.28,6628.51007390269,60417,bedroom
533193,Private room,15.0,89.0,8.0,8.0,9.0,9.0,8.0,9.0,0.17,7426.835748317959,35650,comm
533627,Entire home/apt,30.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.34,3545.3919363999394,125379,nature
545585,Private room,87.0,97.0,10.0,10.0,9.0,10.0,10.0,9.0,1.16,1133.58783462821,25640,nature
545685,Entire home/apt,763.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.53,7607.75770477606,51729,attr_trans
548232,Entire home/apt,28.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.32,3842.1640670817897,121592,bedroom
555596,Entire home/apt,110.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.25,6339.4475758449,96275,attr_trans
560440,Entire home/apt,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.14,4203.352785951321,108968,visitor
561148,Entire home/apt,23.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.26,5495.56968836289,61740,bldg
561602,Private room,205.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.31,5606.818708245461,69778,bedroom
562311,Private room,169.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.89,3604.6940419894104,59299,bldg
562593,Entire home/apt,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2,1027.2770702986,103098,nature
567239,Private room,622.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,6333.549561506529,96275,kitchen
568161,Private room,359.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.12,7487.094470972171,67198,nbhd
571042,Entire home/apt,11.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.13,4555.12396081521,110777,nbhd
575551,Private room,6.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.07,3479.93428761741,125379,bldg
576018,Entire home/apt,18.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.45,5234.61927243423,106443,bldg
578097,Entire home/apt,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,3624.2151929062898,83480,kitchen
580106,Private room,63.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.09,4174.43850267786,82570,bldg
581216,Entire home/apt,322.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.62,3354.20564621091,85297,bldg
582335,Entire home/apt,9.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.1,3540.2137380688396,117694,int_style
585225,Entire home/apt,536.0,95.0,9.0,10.0,10.0,10.0,10.0,9.0,6.06,6110.1424496088,96275,nbhd
585326,Entire home/apt,700.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,7.87,7464.1726256845595,51729,attr_trans
587375,Entire home/apt,78.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88,4042.2543215220794,108968,nbhd
589767,Entire home/apt,22.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.28,1229.80172232588,75305,attr_trans
591524,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.29,5390.22142156943,72179,bldg
592883,Private room,44.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.56,4071.8725494868895,52902,comm
593165,Entire home/apt,18.0,83.0,9.0,9.0,9.0,9.0,9.0,8.0,0.23,5608.124018348531,99041,facil
593253,Private room,355.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.01,3717.1299579096203,83480,bldg
596042,Private room,97.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.1,2274.05286538358,123115,comm
598271,Private room,279.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,3.16,3750.57897707068,125379,bedroom
598579,Entire home/apt,61.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7,3704.06073146784,82570,int_style
602036,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,4304.27780480414,71862,int_style
602535,Entire home/apt,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,6128.826444629821,93619,bedroom
604843,Private room,10.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.12,3740.50818738951,59299,visitor
604999,Shared room,54.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0.62,5117.51215007848,84845,nature
607500,Entire home/apt,53.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.62,5458.53186839181,99041,facil
616204,Entire home/apt,71.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.81,975.703374090486,42152,nbhd
616517,Entire home/apt,106.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,2.14,2120.22904138127,59622,attr_trans
626349,Entire home/apt,38.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.43,1466.78750747958,54816,comm
627358,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,5196.424306300711,84845,nature
631635,Entire home/apt,259.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2.95,5212.72227994641,115779,int_style
631658,Private room,35.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.4,3774.3962443462397,125379,bldg
631735,Private room,27.0,94.0,9.0,9.0,9.0,9.0,7.0,9.0,0.31,6199.14449875081,27801,comm
632303,Entire home/apt,9.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.11,6487.30586878959,75581,int_style
633629,Private room,80.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.21,7684.12588518885,67198,bldg
635850,Private room,16.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.18,1118.7547674951402,63889,attr_trans
640352,Entire home/apt,116.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.33,1364.81969968775,63889,int_style
640895,Entire home/apt,16.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.18,3931.6359249043394,96475,facil
642672,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.07,5710.77168960425,93619,facil
643918,Private room,40.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,0.47,1069.55372207376,48803,facil
647360,Entire home/apt,279.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.22,9894.80310300143,9418,attr_trans
648086,Private room,257.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.97,6069.55378720027,72179,bldg
651624,Private room,163.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.87,7452.180570538149,75119,nbhd
654279,Private room,304.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.47,5332.67855238274,84845,facil
654860,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.08,7689.39002625837,51729,attr_trans
655326,Entire home/apt,4.0,100.0,9.0,10.0,10.0,9.0,10.0,9.0,0.06,1160.90567487821,94296,int_style
662754,Entire home/apt,22.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26,4370.945408766671,52902,visitor
663623,Entire home/apt,22.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.35,4002.03019369836,59299,comm
664307,Private room,399.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,4.57,4785.35894370068,61988,comm
664315,Entire home/apt,6.0,97.0,9.0,9.0,10.0,10.0,10.0,10.0,0.08,4847.2186543643,92150,comm
677207,Entire home/apt,62.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0.71,4968.95355909914,121311,attr_trans
678556,Entire home/apt,393.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.53,5170.52347359684,71862,comm
680288,Entire home/apt,264.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,3.05,4743.63450723421,40240,kitchen
687430,Private room,18.0,86.0,9.0,8.0,9.0,9.0,8.0,9.0,0.21,7472.40632013859,35650,comm
691023,Entire home/apt,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37,4726.5582901456,112158,int_style
699723,Entire home/apt,60.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.76,2951.5732673420302,83841,int_style
713877,Entire home/apt,555.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,6.44,5794.3858296913595,93008,comm
715543,Entire home/apt,4.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.05,3465.3417958200603,59299,attr_trans
715754,Entire home/apt,80.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94,4909.52727075831,98656,nbhd
719431,Entire home/apt,293.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,3.42,8515.9350842215,71145,comm
720811,Entire home/apt,212.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.48,5986.354907314829,68111,bldg
725300,Private room,45.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52,5494.4464487341,103534,attr_trans
726657,Entire home/apt,18.0,96.0,10.0,10.0,10.0,9.0,10.0,10.0,0.21,4044.5396368637703,108968,int_style
727866,Entire home/apt,459.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.35,10489.0755283589,48654,nbhd
727969,Entire home/apt,257.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,5359.388118529229,106443,bldg
728486,Entire home/apt,54.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.64,1285.28919817264,63889,attr_trans
728585,Entire home/apt,284.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.31,5822.46797582169,122019,nbhd
728884,Entire home/apt,136.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5451.244154848189,115779,visitor
730045,Entire home/apt,21.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0.25,5228.12979996626,106443,facil
732779,Entire home/apt,11.0,98.0,9.0,9.0,10.0,10.0,10.0,9.0,0.17,7427.66692365818,60590,visitor
734801,Entire home/apt,27.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32,2742.13932654993,74516,comm
734839,Entire home/apt,178.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.09,1348.3404738608501,103098,int_style
738493,Private room,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.07,3648.9875666195203,125379,visitor
738547,Entire home/apt,121.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1.47,2342.20738300434,115293,bldg
741327,Entire home/apt,9.0,72.0,8.0,8.0,7.0,7.0,8.0,7.0,0.11,888.4774269691001,64348,comm
746079,Private room,341.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,5519.203943490551,103534,bedroom
748222,Private room,647.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,7.62,4343.3966803851,52902,comm
748256,Private room,660.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,7.78,4513.908073536761,61988,bldg
749744,Entire home/apt,113.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.37,5293.54906346402,99041,attr_trans
749990,Entire home/apt,73.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.86,4272.8596797172995,110777,comm
752607,Entire home/apt,269.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,3.17,3789.25701099535,54491,nbhd
754117,Entire home/apt,121.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.44,4997.90558042411,75446,attr_trans
758815,Entire home/apt,18.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.27,4077.03189699932,101130,attr_trans
760794,Entire home/apt,21.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0.28,6610.8428192789,75581,nbhd
765914,Entire home/apt,46.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.54,4149.7953854368,52902,bldg
766516,Entire home/apt,86.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.03,5312.4915446463,72179,nbhd
767506,Entire home/apt,98.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.18,7301.509238355559,74140,int_style
769734,Private room,102.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.42,4181.06480632229,52902,nbhd
770991,Entire home/apt,200.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.39,6163.07135224548,93619,kitchen
774323,Private room,391.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.68,4339.2613570395,108968,nbhd
776239,Entire home/apt,25.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.63,5510.73657092389,103534,nbhd
778520,Private room,131.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.64,3428.8426080456397,68731,int_style
779109,Private room,157.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.89,5150.15270043771,92150,kitchen
781945,Entire home/apt,3.0,74.0,6.0,6.0,4.0,10.0,10.0,8.0,0.04,972.71891556961,132729,comm
783821,Entire home/apt,14.0,99.0,10.0,9.0,10.0,10.0,10.0,9.0,0.21,4973.7699982963895,106653,int_style
785901,Shared room,205.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.43,516.892888698489,63044,visitor
786492,Shared room,202.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,2.39,423.23599632875397,19552,visitor
786506,Shared room,195.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2.73,426.63529373730796,63044,visitor
794626,Entire home/apt,246.0,92.0,9.0,9.0,10.0,9.0,9.0,9.0,2.95,7488.01036911124,35650,int_style
795254,Entire home/apt,205.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.49,3899.58896708406,110777,comm
797887,Private room,52.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.05,8220.25487576025,67198,comm
802559,Entire home/apt,18.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.22,9320.30296529098,30479,visitor
806199,Entire home/apt,57.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.83,733.516300469928,132729,attr_trans
808660,Entire home/apt,225.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.72,4098.3964883749295,84016,attr_trans
808919,Private room,111.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.15,3805.5260780915296,82570,attr_trans
810315,Private room,22.0,99.0,9.0,9.0,10.0,10.0,10.0,10.0,0.49,2424.62243603846,85297,attr_trans
811374,Entire home/apt,2.0,94.0,8.0,8.0,10.0,10.0,10.0,10.0,0.02,2009.09195876312,107812,visitor
815183,Private room,12.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.19,8524.36484654769,67198,comm
819863,Entire home/apt,48.0,86.0,9.0,9.0,9.0,9.0,9.0,9.0,0.71,7185.373708745791,79636,int_style
829185,Entire home/apt,104.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.26,3303.5043069316,68731,int_style
830330,Entire home/apt,83.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.01,6158.97669675147,72179,int_style
830576,Entire home/apt,2.0,83.0,9.0,8.0,8.0,7.0,10.0,8.0,0.02,2472.92030449078,123115,bldg
830997,Entire home/apt,9.0,76.0,7.0,7.0,8.0,8.0,7.0,7.0,0.12,1271.70429386146,54816,nbhd
833149,Entire home/apt,11.0,88.0,9.0,8.0,10.0,9.0,10.0,8.0,0.13,7137.4522707548595,79636,comm
837045,Entire home/apt,46.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.61,3783.4341323729,110777,facil
840986,Entire home/apt,244.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.17,5291.93363214225,72179,nbhd
845480,Private room,264.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,3.2,9756.010702714872,33111,comm
845501,Private room,239.0,88.0,9.0,9.0,10.0,9.0,9.0,9.0,2.89,9658.07207248712,33111,nbhd
845502,Entire home/apt,3.0,93.0,9.0,10.0,8.0,9.0,10.0,9.0,0.05,3938.99154771474,82570,comm
848578,Private room,212.0,89.0,10.0,10.0,10.0,10.0,9.0,9.0,2.59,9648.242742397091,33111,nbhd
851889,Entire home/apt,57.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.14,2187.96317194433,59622,int_style
856123,Private room,126.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.68,3895.0208283696297,61738,int_style
859310,Private room,7.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,4424.33131976415,61738,bldg
859336,Private room,323.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.89,4414.63601178075,110777,nbhd
862201,Entire home/apt,160.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.97,4420.108960039121,70132,comm
863987,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.01,3260.0868925139303,33616,int_style
865873,Entire home/apt,32.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.49,4066.5603430631604,108968,attr_trans
867499,Private room,25.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,3234.07964405987,68731,comm
867530,Entire home/apt,225.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.82,6425.0272726339,59758,bedroom
867555,Entire home/apt,30.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.4,3411.5814168242796,54491,int_style
870532,Entire home/apt,123.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.53,4439.948283473571,84345,nature
870705,Entire home/apt,87.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.06,6104.01825058099,69778,nature
872206,Private room,4.0,73.0,8.0,6.0,10.0,10.0,9.0,8.0,0.05,4102.65167781264,61738,visitor
873705,Entire home/apt,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,4105.6510436587105,84016,visitor
878935,Entire home/apt,220.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.75,6860.880044539201,74528,nbhd
